code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,scanned_at
300985,致远新能,C 制造业,创业板,True,2026-06-16,34.41,23.85,22.03,21.39,34.83,16.44,109.31,-1.21,41.6,87.21,303245104.0,9086214.0,121.79,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': True, 'high_trend_ok': False, 'vcp_tight_range': 14.86, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': True, 'vcp_ranges': [29.0, 14.86], 'vcp_vols': [6459352.73, 3643814.45], 'vcp_resistance': 24.5}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[24.49, 47.36, 14.12]","[-54.9, -2.67, -49.65]","[3.81, -2.55, 2.32]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩; pullback to MA with volume confirmation,2026-06-16 23:39:39
301323,新莱福,C 制造业,创业板,True,2026-06-16,108.3,75.68,62.91,61.68,109.86,39.68,172.93,-1.42,33.33,94.96,703196980.0,6591753.0,121.58,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': True, 'cup_high': 61.68, 'cup_low': 46.8, 'cup_depth_pct': 24.12, 'cup_days': 57, 'right_rim_price': 92.01, 'handle_valid': False, 'handle_high': 108.8, 'handle_low': 77.4, 'handle_depth_pct': 28.86, 'handle_days': 16, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': True, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,13,0,中报,2026-08-31,"[8.7, 10.27, 32.89]","[-4.04, -6.66, 31.97]","[14.54, 13.97, 14.45]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
688603,天承科技,Unknown,科创板,True,2026-06-16,195.26,129.32,95.87,92.13,202.89,41.31,372.67,-3.76,25.89,156.99,2314472774.0,11978463.0,121.24,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': True, 'cup_high': 97.71, 'cup_low': 66.31, 'cup_depth_pct': 32.14, 'cup_days': 81, 'right_rim_price': 183.0, 'handle_valid': False, 'handle_high': 195.26, 'handle_low': 154.44, 'handle_depth_pct': 20.91, 'handle_days': 16, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 15.61, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [26.02, 26.42, 15.61], 'vcp_vols': [3546853.06, 3289984.0, 8335580.07], 'vcp_resistance': 183.0}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[22.29, 23.72, 42.41]","[4.69, 15.73, 56.72]","[17.92, 18.35, 20.57]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
600459,贵研铂业,Unknown,上海主板,True,2026-06-16,27.68,21.58,20.6,19.61,28.19,14.11,96.17,-1.81,38.54,64.27,2641832832.0,99006070.0,121.19,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': False, 'vcp_tight_range': 14.65, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': True, 'vcp_ranges': [20.56, 30.8, 14.65], 'vcp_vols': [58045712.0, 31504245.0, 22782822.11], 'vcp_resistance': 22.45}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[22.21, 17.2, -0.84]","[12.36, 11.9, 8.43]","[1.18, 1.23, 1.8]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩; pullback to MA with volume confirmation,2026-06-16 23:39:39
600601,方正科技,Unknown,上海主板,True,2026-06-16,14.1,11.99,11.66,11.26,14.66,4.22,234.12,-3.82,14.08,13.25,4675004377.0,335806680.0,121.18,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '柄部周期异常(25天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 12.73, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [19.65, 21.63, 18.73, 12.73], 'vcp_vols': [166714780.45, 99216404.78, 328269301.62, 249356324.9], 'vcp_resistance': 13.43}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[38.71, 41.87, 64.31]","[50.81, 83.46, 195.16]","[9.32, 9.56, 14.81]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
688662,富信科技,Unknown,科创板,True,2026-06-16,134.76,64.73,48.2,45.11,140.24,25.55,427.44,-3.91,98.23,197.68,2855636521.0,22113815.0,121.09,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 27.71, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': True, 'vcp_ranges': [18.75, 27.71], 'vcp_vols': [7301820.53, 6448254.8], 'vcp_resistance': 55.07}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,5,0,中报,2026-08-31,"[6.79, 3.68, 4.33]","[0.73, -9.07, 19.9]","[8.0, 7.63, 7.2]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩; pullback to MA with volume confirmation,2026-06-16 23:39:39
688337,普源精电,Unknown,科创板,True,2026-06-16,79.0,61.69,47.27,45.2,80.64,32.91,140.05,-2.03,21.82,114.73,955198273.0,12697366.0,120.97,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 15.14, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [12.24, 24.64, 15.14], 'vcp_vols': [3436971.38, 3644470.83, 8258605.04], 'vcp_resistance': 66.93}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,13,0,中报,2026-08-31,"[11.68, 16.04, 38.0]","[-32.38, -6.74, 512.01]","[6.81, 9.56, 10.0]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
300661,圣邦股份,C 制造业,创业板,True,2026-06-16,127.5,96.97,78.74,78.51,128.89,61.84,106.18,-1.08,13.23,93.15,3689487076.0,30086299.0,120.92,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': True, 'cup_high': 78.16, 'cup_low': 62.34, 'cup_depth_pct': 20.24, 'cup_days': 76, 'right_rim_price': 121.5, 'handle_valid': False, 'handle_high': 127.5, 'handle_low': 103.17, 'handle_depth_pct': 19.08, 'handle_days': 13, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 15.09, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [20.24, 12.77, 15.09], 'vcp_vols': [18440611.4, 22900690.57, 23146878.0], 'vcp_resistance': 121.5}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,12,0,中报,2026-08-31,"[14.55, 16.46, 39.08]","[19.88, 8.8, 109.29]","[11.87, 13.71, 11.18]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
688530,欧莱新材,Unknown,科创板,True,2026-06-16,63.16,46.64,30.57,27.5,68.0,14.95,322.47,-7.12,8.99,283.49,1110309588.0,18259914.0,120.88,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 23.27, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': True, 'vcp_ranges': [36.97, 23.27], 'vcp_vols': [10983937.18, 9232058.19], 'vcp_resistance': 59.31}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[24.3, 25.04, 215.86]","[-144.65, -306.51, -242.1]","[-5.53, -7.33, 14.75]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
688456,有研粉材,Unknown,科创板,True,2026-06-16,154.48,78.69,64.24,60.47,161.29,33.47,361.55,-4.22,78.03,197.25,2241548399.0,14619566.0,120.78,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': False, 'cup_high': 77.7, 'cup_low': 49.74, 'cup_depth_pct': 35.98, 'cup_days': 102, 'right_rim_price': 96.65, 'handle_valid': False, 'handle_high': 154.48, 'handle_low': 115.98, 'handle_depth_pct': 24.92, 'handle_days': 5, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': False, 'vcp_tight_range': 27.78, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [25.82, 27.78], 'vcp_vols': [6202957.05, 2670065.46], 'vcp_resistance': 68.87}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[20.8, 20.89, 59.0]","[27.16, 17.04, 191.75]","[1.86, 1.84, 2.45]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
000510,新金路,C 制造业,深圳主板,True,2026-06-16,22.95,15.96,14.08,11.92,23.5,4.64,394.61,-2.34,67.15,134.9,2782611088.0,123226761.0,120.66,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 19.81, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': True, 'vcp_ranges': [27.45, 37.68, 16.26, 19.81], 'vcp_vols': [98461485.83, 59473566.89, 48671682.14, 48725477.62], 'vcp_resistance': 16.71}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-16.82, -18.53, 3.27]",,"[-5.83, -14.01, -12.88]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩; pullback to MA with volume confirmation,2026-06-16 23:39:39
300408,三环集团,C 制造业,创业板,True,2026-06-16,150.22,95.09,65.14,60.21,157.08,30.79,387.89,-4.37,55.6,232.64,13515061718.0,88801709.0,120.63,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[20.96, 22.13, 46.25]","[22.09, 19.48, 48.4]","[30.08, 29.05, 29.5]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
603020,爱普股份,Unknown,上海主板,True,2026-06-16,12.63,11.0,10.73,10.56,13.1,8.53,48.07,-3.59,17.82,29.14,289608147.0,23752530.0,120.43,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': np.True_}",{'reason': '柄部周期异常(25天)，标准1-4周'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 18.96, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': True, 'vcp_ranges': [12.67, 16.74, 7.23, 18.96], 'vcp_vols': [7167626.14, 7969504.88, 5817068.31, 8193030.17], 'vcp_resistance': 11.97}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[-10.24, -7.98, 3.18]","[18.01, -38.63, -2.42]","[7.54, 4.75, 6.49]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
688479,友车科技,Unknown,科创板,True,2026-06-16,32.46,28.16,20.57,18.91,33.7,12.5,159.68,-3.68,12.47,147.79,58454273.0,1830551.0,119.32,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': np.True_, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': np.True_, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 10.57, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [16.01, 10.57], 'vcp_vols': [3339842.62, 2031074.25], 'vcp_resistance': 31.03}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,13,0,中报,2026-08-31,"[-24.42, -14.05, 1.89]","[-65.73, -47.13, 91.1]","[6.33, 8.35, 11.21]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
300870,欧陆通,C 制造业,创业板,True,2026-06-16,373.0,269.2,198.93,188.57,376.0,70.12,431.95,-0.8,27.3,142.9,3466888636.0,9786685.0,119.2,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 19.12, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': True, 'vcp_ranges': [13.52, 21.86, 19.12], 'vcp_vols': [5912106.25, 5502671.46, 4668186.93], 'vcp_resistance': 314.05}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[27.16, 17.5, 17.26]","[41.85, -8.7, -124.7]","[6.58, 5.49, -1.17]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩; pullback to MA with volume confirmation,2026-06-16 23:39:39
002203,海亮股份,C 制造业,深圳主板,True,2026-06-16,24.5,19.14,15.13,14.44,25.5,9.56,156.28,-3.92,19.4,104.51,2673005964.0,108707279.0,119.08,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 22.28, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': True, 'vcp_ranges': [17.34, 14.55, 22.28], 'vcp_vols': [51171367.28, 29657611.0, 47854520.26], 'vcp_resistance': 23.03}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-4.52, -4.79, 17.12]","[16.87, 62.17, 60.18]","[1.41, 1.19, 2.12]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩; pullback to MA with volume confirmation,2026-06-16 23:39:39
