code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason
002741,光华科技,C 制造业,深圳主板,True,2026-06-12,29.63,22.94,21.76,21.72,31.16,14.83,99.8,-4.91,30.01,37.62,2171946058.0,74238404.0,113.09,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 23.66, 'handle_low': 23.05, 'handle_depth_pct': 26.03, 'cup_depth_pct': 30.52, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 38.49, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(12.6), np.float64(29.08)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[11.5, 14.5, 64.89]","[427.39, 1236.46, 63.45]","[4.44, 3.53, 4.25]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
603155,新亚强,Unknown,上海主板,True,2026-06-12,22.61,18.18,17.89,17.51,25.12,12.92,75.0,-9.99,15.89,22.88,729030392.0,31125066.0,113.01,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 21.5, 'handle_low': 17.85, 'handle_depth_pct': 28.94, 'cup_depth_pct': 31.02, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 44.12, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(10.1), np.float64(31.02), np.float64(12.29)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,13,0,中报,2026-08-31,"[-19.05, -17.86, 18.62]","[-19.54, -27.65, 10.61]","[17.66, 13.95, 16.87]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
600500,中化国际,Unknown,上海主板,True,2026-06-12,7.93,5.17,4.56,4.49,7.93,3.63,118.46,0.0,40.11,107.05,4566952691.0,577793209.0,113.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 5.88, 'handle_low': 5.38, 'handle_depth_pct': 32.16, 'cup_depth_pct': 35.71, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 50.47, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(15.42), np.float64(14.74)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-9.56, -10.55, -10.23]",,"[-3.92, -5.13, -2.51]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
600601,方正科技,Unknown,上海主板,True,2026-06-12,12.89,11.84,11.65,11.19,14.66,4.16,209.86,-12.07,3.12,7.06,4651577345.0,370153795.0,112.93,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 14.31, 'handle_low': 11.63, 'handle_depth_pct': 13.4, 'cup_depth_pct': 34.66, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 23.78, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(19.65), np.float64(11.9), np.float64(18.73)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[38.71, 41.87, 64.31]","[50.81, 83.46, 195.16]","[9.32, 9.56, 14.81]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
603991,领先股份,Unknown,上海主板,True,2026-06-12,122.55,113.41,92.66,85.61,130.51,56.89,115.42,-6.1,-2.46,55.19,713274390.0,5786500.0,111.9,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 128.05, 'handle_low': 101.3, 'handle_depth_pct': 20.21, 'cup_depth_pct': 43.55, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[-22.07, 50.95, 1649.93]",,"[-24.54, -12.93, 5.52]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
300234,开尔新材,C 制造业,创业板,True,2026-06-12,10.8,7.35,6.28,6.1,10.92,4.62,133.77,-1.1,41.18,100.37,448889157.0,43409228.0,111.9,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 7.95, 'handle_low': 7.16, 'handle_depth_pct': 33.7, 'cup_depth_pct': 37.99, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 53.37, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(7.04), np.float64(9.46), np.float64(10.66)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-38.24, -34.43, -6.27]","[-46.36, -140.79, -54.29]","[11.3, -2.97, 13.11]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
688625,呈和科技,Unknown,科创板,True,2026-06-12,79.0,60.48,44.74,39.76,86.0,20.91,277.81,-8.14,22.08,167.62,589167007.0,7361477.0,111.86,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 69.05, 'handle_low': 65.31, 'handle_depth_pct': 21.17, 'cup_depth_pct': 60.7, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[14.16, 10.81, 13.18]","[15.09, 10.2, 25.84]","[30.78, 28.22, 36.09]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
600228,返利科技,Unknown,上海主板,True,2026-06-12,7.48,6.26,6.05,5.86,8.01,4.06,84.24,-6.62,13.16,19.11,326305502.0,44812100.0,111.38,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 6.81, 'handle_low': 6.03, 'handle_depth_pct': 19.39, 'cup_depth_pct': 28.78, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 4, 'vcp_vol_declining': False, 'vcp_tight_range': 31.27, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(12.74), np.float64(14.51), np.float64(14.57), np.float64(5.85)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[63.67, 126.76, 164.97]","[-145.88, -940.37, -1089.13]","[-14.2, -11.45, -9.87]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
002125,湘潭电化,C 制造业,深圳主板,True,2026-06-12,18.06,14.62,14.4,14.37,19.37,9.63,87.54,-6.76,26.56,34.08,1580030091.0,86022536.0,111.24,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 15.5, 'handle_low': 13.94, 'handle_depth_pct': 25.33, 'cup_depth_pct': 20.26, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 42.74, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(12.86), np.float64(18.68), np.float64(10.06)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[1.36, 0.46, 0.33]","[-37.79, -29.57, 86.2]","[10.72, 11.18, 21.03]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
603283,赛腾股份,Unknown,上海主板,True,2026-06-12,50.9,43.32,37.9,36.9,56.02,21.96,131.79,-9.14,9.06,59.01,2582800085.0,48057852.0,110.86,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 46.9, 'handle_low': 46.22, 'handle_depth_pct': 14.64, 'cup_depth_pct': 33.71, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 23.18, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(16.22), np.float64(21.16)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[-20.62, -16.46, 6.11]","[-12.98, -11.19, 16.99]","[16.69, 15.06, 12.1]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
603150,万朗磁塑,Unknown,上海主板,True,2026-06-12,76.43,63.83,50.79,47.8,79.79,30.46,150.92,-4.21,6.6,112.36,286418506.0,3711500.0,110.79,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 73.9, 'handle_low': 63.91, 'handle_depth_pct': 17.82, 'cup_depth_pct': 51.45, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,5,0,中报,2026-08-31,"[19.65, 21.87, 122.53]","[-32.24, -40.54, -19.36]","[2.4, 1.81, 1.17]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
603269,海鸥股份,Unknown,上海主板,True,2026-06-12,22.81,18.27,14.89,14.29,23.84,8.41,171.22,-4.32,5.21,77.93,883660209.0,38443452.0,110.68,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 21.68, 'handle_low': 21.0, 'handle_depth_pct': 9.09, 'cup_depth_pct': 44.23, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 19.5, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(12.71), np.float64(28.09)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,5,0,中报,2026-08-31,"[10.68, 15.36, 32.1]","[31.1, 17.9, -0.48]","[4.38, 6.53, 6.03]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
603124,江南新材,Unknown,上海主板,True,2026-06-12,178.7,130.76,102.9,97.91,187.78,40.22,344.31,-4.84,49.95,141.06,1152606982.0,6367304.0,110.16,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 135.69, 'handle_low': 117.47, 'handle_depth_pct': 34.3, 'cup_depth_pct': 49.69, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': True}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 63.73, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(19.68), np.float64(13.43)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[18.34, 18.74, 39.7]","[21.95, 24.28, 113.91]","[2.18, 2.12, 2.47]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
301500,飞南资源,C 制造业,创业板,True,2026-06-12,28.2,26.08,20.66,19.75,33.16,14.14,99.43,-14.96,-2.89,87.13,907616796.0,32691643.0,110.04,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 31.62, 'handle_low': 23.83, 'handle_depth_pct': 15.5, 'cup_depth_pct': 53.76, 'volume_contracting': True, 'near_rim': True, 'volume_breakout': True}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[17.15, 18.07, 49.38]","[-4.44, 75.38, 3421.02]","[2.02, 1.99, 8.67]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
688163,赛伦生物,Unknown,科创板,True,2026-06-12,45.04,35.78,27.71,26.77,45.04,17.79,153.18,0.0,16.32,101.25,231793848.0,5528820.0,110.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 41.5, 'handle_low': 35.13, 'handle_depth_pct': 22.0, 'cup_depth_pct': 48.39, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 35.26, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(13.71), np.float64(14.63)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[1.07, 0.66, 5.75]","[2.01, 16.93, -84.9]","[36.66, 26.39, 2.09]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
300720,海川智能,C 制造业,创业板,True,2026-06-12,73.49,66.35,45.78,40.58,80.0,19.84,270.41,-8.14,7.03,116.98,1217503641.0,15866720.0,109.86,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 78.26, 'handle_low': 62.95, 'handle_depth_pct': 19.84, 'cup_depth_pct': 64.99, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 4, 'vcp_vol_declining': False, 'vcp_tight_range': 33.94, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(11.03), np.float64(17.53), np.float64(27.58), np.float64(19.56)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[-7.02, -3.56, 23.85]","[-24.91, -51.76, -3.31]","[16.86, 10.04, 12.41]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
300843,胜蓝股份,C 制造业,创业板,True,2026-06-12,93.11,80.45,60.76,58.98,109.88,25.99,258.25,-15.26,-1.88,96.64,1248355711.0,13025825.0,109.74,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 96.9, 'handle_low': 84.6, 'handle_depth_pct': 20.86, 'cup_depth_pct': 54.46, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[34.72, 35.26, 46.09]","[21.92, 11.64, 21.6]","[8.37, 6.44, 7.54]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
